phenotype	snp	covariates	beta	SE	OR	p	type	n_total	n_cases	n_controls	HWE_p	allele_freq	n_no_snp	formula	expanded_formula	note
172.3	FHOD3	sex	0.0459431352003163	0.049851811687995	1.04701487097318	0.356740340557074	logistic	392282	912	391370	0.878829834030292	0.321704794000235	949	`172.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
173	FHOD3	sex	0.0257623881321089	0.108363929237893	1.02609710665458	0.812083132554449	logistic	391564	194	391370	0.904111282729173	0.321684322358542	947	`173` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
174	FHOD3	sex	-0.00682593988646902	0.0130317080343941	0.993197303924176	0.600421324834733	logistic	401515	14512	387003	0.878618626051561	0.321843517676799	973	`174` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
174.1	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  174.1 ] [Error: non-varying phenotype or genotype]
174.11	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  174.11 ] [Error: non-varying phenotype or genotype]
174.2	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  174.2 ] [Error: non-varying phenotype or genotype]
174.3	FHOD3	sex	-0.0378800788465295	0.141600963505629	0.962828397460236	0.789074313359719	logistic	387119	116	387003	0.735181579303521	0.321857103371315	940	`174.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
175	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  175 ] [Error: non-varying phenotype or genotype]
180	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  180 ] [Error: non-varying phenotype or genotype]
180.1	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  180.1 ] [Error: non-varying phenotype or genotype]
180.3	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  180.3 ] [Error: non-varying phenotype or genotype]
182	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  182 ] [Error: non-varying phenotype or genotype]
184	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  184 ] [Error: non-varying phenotype or genotype]
184.1	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  184.1 ] [Error: non-varying phenotype or genotype]
184.11	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  184.11 ] [Error: non-varying phenotype or genotype]
184.2	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  184.2 ] [Error: non-varying phenotype or genotype]
185	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  185 ] [Error: non-varying phenotype or genotype]
187	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  187 ] [Error: non-varying phenotype or genotype]
187.1	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  187.1 ] [Error: non-varying phenotype or genotype]
187.2	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  187.2 ] [Error: non-varying phenotype or genotype]
187.8	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  187.8 ] [Error: non-varying phenotype or genotype]
189	FHOD3	sex	-0.0166494833126337	0.0217908265045295	0.983488353304984	0.444831914109739	logistic	408641	4940	403701	0.869802509087046	0.321766538355182	988	`189` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
189.1	FHOD3	sex	-0.0698942030781662	0.0427515065437477	0.932492469520352	0.102071164857833	logistic	404995	1294	403701	0.847562818399306	0.321766935394264	980	`189.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
189.11	FHOD3	sex	-0.0538631035678598	0.0435184289488108	0.947561815455017	0.215824386590273	logistic	404942	1241	403701	0.851190428943755	0.321779415323676	980	`189.11` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
189.12	FHOD3	sex	-0.321202420535278	0.174901250747908	0.725276425288142	0.0662868903766889	logistic	403787	86	403701	0.862186808690538	0.321802088724996	977	`189.12` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
189.2	FHOD3	sex	0.0112902042978376	0.0286076403031214	1.01135417919089	0.693096072034715	logistic	406523	2822	403701	0.889750826002512	0.321829269192641	981	`189.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
189.21	FHOD3	sex	-0.00757735358109972	0.0304134692373114	0.992451282189113	0.80324888142543	logistic	406212	2511	403701	0.887913001354917	0.321802408594527	979	`189.21` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
189.4	FHOD3	sex	0.0886572047042983	0.12033438024538	1.09270601763538	0.461270097810809	logistic	403855	154	403701	0.863261912173548	0.321823426724938	978	`189.4` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
190	FHOD3	sex	-0.247863198292794	0.113288659867603	0.780466705152947	0.0286775694267432	logistic	406802	198	406604	0.844092217749713	0.321769558655071	985	`190` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
191	FHOD3	sex	-0.00323358144365713	0.0535308419233935	0.996771640950291	0.951832318664041	logistic	407408	804	406604	0.861519523366914	0.32179289557397	986	`191` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
191.1	FHOD3	sex	-0.00342508535720345	0.0593884381634449	0.996580773556646	0.954009423167092	logistic	407257	653	406604	0.856598016156038	0.321793118350329	986	`191.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
191.11	FHOD3	sex	0.00186524775561477	0.0618421860876659	1.00186698841229	0.975938321966943	logistic	407205	601	406604	0.856793687181228	0.321794919021132	986	`191.11` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
193	FHOD3	sex	0.121968381584566	0.0735833722169477	1.12971838131051	0.0974076070013502	logistic	407235	408	406827	0.860125733646758	0.321824008250764	986	`193` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
194	FHOD3	sex	-0.129204928821062	0.153826804521531	0.878793856902436	0.400943331276237	logistic	406929	102	406827	0.866509138986287	0.321789550511269	985	`194` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
195	FHOD3	sex	-0.0181619814387895	0.0110064272007317	0.982001953385425	0.0989173584606619	logistic	384889	20131	364758	0.801208454797583	0.321847337803886	936	`195` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
195.1	FHOD3	sex	-0.0171535000434354	0.0112186428271698	0.982992783618567	0.126260131404635	logistic	384090	19332	364758	0.818736370556245	0.321865968913536	933	`195.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
195.3	FHOD3	sex	0.0358652828000268	0.219616750771314	1.03651620052452	0.870275539361685	logistic	364805	47	364758	0.86238552373255	0.322061101136223	891	`195.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
196	FHOD3	sex	NA	NA	NA	NA	logistic	364763	5	364758	0.86179595243439	0.322057061708561	891	`196` ~ `FHOD3` + `sex`	NA	 [Error: < 20  cases or controls]
197	FHOD3	sex	-0.00910794667534049	0.0104897046421176	0.990933405032701	0.385243889423932	logistic	386977	22219	364758	0.838211323153147	0.321954534765632	940	`197` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
198	FHOD3	sex	-0.0169131372585801	0.0140712775403949	0.98322908689965	0.229378351288588	logistic	376809	12051	364758	0.897090536953682	0.321944274154811	910	`198` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
198.1	FHOD3	sex	0.0175206086172151	0.0186412037811413	1.01767499480907	0.347275979818483	logistic	371450	6692	364758	0.895493505927391	0.322132184681653	901	`198.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
198.2	FHOD3	sex	-0.00539429286265952	0.0276734888801325	0.994620230209449	0.845450586197203	logistic	367786	3028	364758	0.855837885982717	0.322050050844785	896	`198.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
198.3	FHOD3	sex	-0.0196698044429955	0.0336235801008441	0.980522383994637	0.558547515105822	logistic	366815	2057	364758	0.879992464369191	0.322036994125104	893	`198.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
198.4	FHOD3	sex	-0.0157029746200769	0.0255682583966422	0.984419674262578	0.539110299472555	logistic	368324	3566	364758	0.867909819274991	0.322026259488928	898	`198.4` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
198.5	FHOD3	sex	-0.0403453684124577	0.0462357652828453	0.960457670123586	0.382880673247514	logistic	365851	1093	364758	0.886379760751114	0.322034106781176	893	`198.5` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
198.6	FHOD3	sex	-0.0411268167968472	0.0281688596829417	0.959707415209918	0.144287325902486	logistic	367718	2960	364758	0.843210928577946	0.321987229344226	898	`198.6` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
198.7	FHOD3	sex	-0.0536703175714073	0.0971940225480038	0.947744509713692	0.580812896853605	logistic	365006	248	364758	0.863814289295462	0.322052240237147	891	`198.7` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
199	FHOD3	sex	-0.0101056049127824	0.0404720016395096	0.989945285143345	0.80282421000735	logistic	366170	1412	364758	0.860149471523507	0.322051233033837	895	`199` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
199.4	FHOD3	sex	0.165669346582395	0.145444961607987	1.18018280572237	0.254681545923958	logistic	364861	103	364758	0.866402552500579	0.322070596747803	891	`199.4` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
200	FHOD3	sex	0.00220232452584511	0.0435424832603304	1.00220475142378	0.959661193434471	logistic	404412	1214	403198	0.867398678198593	0.321841340019584	979	`200` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
200.1	FHOD3	sex	-0.026630191000469	0.072469880121897	0.97372126583726	0.713271715889527	logistic	399658	442	399216	0.806836451536992	0.321853935114523	969	`200.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
201	FHOD3	sex	-0.000560945154687429	0.0901180559096237	0.999439212145632	0.995033552558458	logistic	403481	283	403198	0.846908189288042	0.321840433626367	974	`201` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
202	FHOD3	sex	-0.0194154690283168	0.029000710747078	0.980771797277743	0.503187725016677	logistic	405967	2769	403198	0.866762891112678	0.321810639781066	978	`202` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
202.2	FHOD3	sex	-0.0282048682533385	0.0328996030186924	0.972189175699637	0.391278460522905	logistic	405353	2155	403198	0.85850996888697	0.321807165606274	977	`202.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
202.21	FHOD3	sex	-0.0346990300409554	0.0737386807583055	0.965896078218216	0.637949588138729	logistic	403626	428	403198	0.840478764178524	0.321832587593465	973	`202.21` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
202.22	FHOD3	sex	NA	NA	NA	NA	NA	403198	NA	NA	NA	NA	973	NA	NA	 [Note: Column(s) dropped due to lack of variability:  202.22 ] [Error: non-varying phenotype or genotype]
202.23	FHOD3	sex	NA	NA	NA	NA	logistic	403210	12	403198	0.845108947592823	0.321840976166266	973	`202.23` ~ `FHOD3` + `sex`	NA	 [Error: < 20  cases or controls]
202.24	FHOD3	sex	-0.0180306419424742	0.0561312816907045	0.982130937497532	0.748041629714689	logistic	403933	735	403198	0.856609002338456	0.321833076277501	974	`202.24` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
204	FHOD3	sex	-0.0583960357187466	0.0335630665162802	0.943276302344905	0.0818783772338298	logistic	405292	2094	403198	0.827134429743978	0.321774177629956	978	`204` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
204.1	FHOD3	sex	-0.138284738795321	0.0578979000142554	0.870850691463032	0.0169208037811445	logistic	403922	724	403198	0.854621494483917	0.321787374790182	976	`204.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
204.11	FHOD3	sex	-0.0345212465772651	0.182261600982993	0.96606781383399	0.849775457377471	logistic	403268	70	403198	0.846287918173179	0.321839322733269	973	`204.11` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
204.12	FHOD3	sex	-0.14921271440316	0.0617142468214041	0.861385866229408	0.0156146507072354	logistic	403838	640	403198	0.856574913885237	0.321789925663261	976	`204.12` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
204.2	FHOD3	sex	-0.0260463840208874	0.0645523411287047	0.974289897077715	0.686585967920875	logistic	403755	557	403198	0.825699268997663	0.321832546965363	975	`204.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
204.21	FHOD3	sex	-0.0753170973993798	0.0780532922371548	0.927449347919474	0.334572595877113	logistic	403586	388	403198	0.835842665538131	0.321824840306651	974	`204.21` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
204.22	FHOD3	sex	0.0786933964646782	0.113376194181986	1.08187256526073	0.48762513975263	logistic	403372	174	403198	0.833448453003839	0.321848070763464	975	`204.22` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
204.3	FHOD3	sex	-0.117789830878926	0.210924397874388	0.888882848711596	0.576540048292918	logistic	403252	54	403198	0.845870908484006	0.321837213454614	973	`204.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
204.4	FHOD3	sex	-0.0276238610485088	0.0566498885988846	0.972754188737604	0.62581599552428	logistic	403922	724	403198	0.831248961597561	0.321829462123875	974	`204.4` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
208	FHOD3	sex	-0.0091753317364284	0.00985386508975067	0.990866633174407	0.351780950466307	logistic	405458	25369	380089	0.847149279566154	0.321805217803077	981	`208` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
210	FHOD3	sex	-0.0146624251461769	0.0467028597107303	0.985444544758483	0.753558000457742	logistic	407305	1061	406244	0.86794421951024	0.321728188949313	987	`210` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
211	FHOD3	sex	0.0212782913017507	0.0181133403379031	1.02150628840013	0.24010259831201	logistic	398455	7077	391378	0.851631690600407	0.321846883587858	964	`211` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
212	FHOD3	sex	-0.14295429482676	0.0791258460246051	0.866793684945687	0.0708137428516945	logistic	408641	388	408253	0.869802509087046	0.321766538355182	988	`212` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
213	FHOD3	sex	-0.134523357577889	0.0842298564699691	0.874132461021074	0.110243805017809	logistic	368091	341	367750	0.736753641676786	0.321704415484215	882	`213` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
214	FHOD3	sex	-0.0398770107892544	0.0183481851931049	0.960907613154052	0.0297540566968784	logistic	407494	7044	400450	0.868263212212932	0.32174216062077	982	`214` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
214.1	FHOD3	sex	-0.0466527191518264	0.0211705203532382	0.954418791411071	0.0275479641360985	logistic	405728	5278	400450	0.840254600557985	0.321762362962379	978	`214.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
215	FHOD3	sex	0.04793251009698	0.0436558517402249	1.04909984928806	0.272220644606549	logistic	401638	1188	400450	0.775837342847949	0.321925465219924	972	`215` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
216	FHOD3	sex	0.0213236730027665	0.0157886030573831	1.02155264714501	0.176832010938271	logistic	407955	9368	398587	0.873243528834995	0.321773234793053	987	`216` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
216.1	FHOD3	sex	NA	NA	NA	NA	NA	398587	NA	NA	NA	NA	970	NA	NA	 [Note: Column(s) dropped due to lack of variability:  216.1 ] [Error: non-varying phenotype or genotype]
217	FHOD3	sex	-0.0221937851984701	0.0568301490650496	0.978050684939705	0.696145884844254	logistic	399305	718	398587	0.814571092100233	0.321653873605389	971	`217` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
217.1	FHOD3	sex	-0.0480381547064554	0.0593315126772756	0.953097421231415	0.4181375305603	logistic	399252	665	398587	0.822417091989795	0.321645226573693	971	`217.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
218	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  218 ] [Error: non-varying phenotype or genotype]
218.1	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  218.1 ] [Error: non-varying phenotype or genotype]
218.2	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  218.2 ] [Error: non-varying phenotype or genotype]
220	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  220 ] [Error: non-varying phenotype or genotype]
221	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  221 ] [Error: non-varying phenotype or genotype]
222	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  222 ] [Error: non-varying phenotype or genotype]
223	FHOD3	sex	-0.187150126034183	0.10652369242762	0.829319224633144	0.0789370149125326	logistic	367968	218	367750	0.75555462664164	0.321707322375859	883	`223` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
224	FHOD3	sex	-0.0296889168536655	0.124812563321168	0.970747469759629	0.811983462835372	logistic	406753	149	406604	0.841764546559483	0.321792340806337	985	`224` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
224.1	FHOD3	sex	0.0617512144196212	0.168715027979676	1.06369767916245	0.71435837865894	logistic	406683	79	406604	0.848168364782763	0.32179732125513	985	`224.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
225	FHOD3	sex	-0.0211364038346547	0.0490519064485729	0.979085404456989	0.666542012247362	logistic	407568	964	406604	0.862066086359495	0.321784340281867	987	`225` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
225.1	FHOD3	sex	-0.0140986261210131	0.0506133570227945	0.986000294082914	0.780586010466254	logistic	407507	903	406604	0.863482281909087	0.321788337378254	987	`225.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
225.2	FHOD3	sex	-0.08956601979731	0.189667090875551	0.914327899389067	0.636764399123848	logistic	406670	66	406604	0.848512759543243	0.321791624658814	985	`225.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
226	FHOD3	sex	-0.21586913475933	0.0909155935124588	0.805840751517371	0.0175779421964951	logistic	407130	303	406827	0.854787852285129	0.321763318841648	985	`226` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
227	FHOD3	sex	-0.0404882738912154	0.0469513926845622	0.960320425267165	0.38849798764462	logistic	407887	1060	406827	0.877159201659934	0.321774167845506	987	`227` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
227.1	FHOD3	sex	-0.112275025254263	0.102098106056971	0.893798406560275	0.271472511070276	logistic	407057	230	406827	0.86742322444129	0.321782944403364	985	`227.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
227.2	FHOD3	sex	-0.0485461903105673	0.0721950381264423	0.952613336783721	0.501309277053829	logistic	407276	449	406827	0.862323590081331	0.321785472259598	986	`227.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
227.3	FHOD3	sex	-0.0144568605041492	0.0788124428797024	0.985647138135869	0.854457710771094	logistic	407199	372	406827	0.877179770101728	0.321793521103932	986	`227.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
228	FHOD3	sex	-0.00703723167724242	0.0361236476521588	0.992987471655938	0.845542042811017	logistic	408641	1772	406869	0.869802509087046	0.321766538355182	988	`228` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
228.1	FHOD3	sex	NA	NA	NA	NA	NA	406869	NA	NA	NA	NA	981	NA	NA	 [Note: Column(s) dropped due to lack of variability:  228.1 ] [Error: non-varying phenotype or genotype]
229	FHOD3	sex	0.0283953090249552	0.0298659626144679	1.02880229888059	0.341727133352804	logistic	408641	2567	406074	0.869802509087046	0.321766538355182	988	`229` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
229.1	FHOD3	sex	0.48952685311035	0.208314039619093	1.63154407729583	0.0187761084249313	logistic	406121	47	406074	0.855706120600252	0.32173908761182	985	`229.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
230	FHOD3	sex	NA	NA	NA	NA	logistic	408641	7	408634	0.869802509087046	0.321766538355182	988	`230` ~ `FHOD3` + `sex`	NA	 [Error: < 20  cases or controls]
240	FHOD3	sex	0.044795089515083	0.0584351454564508	1.04581353979168	0.443332535401108	logistic	388431	664	387767	0.893726732190846	0.321690338824656	936	`240` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
241	FHOD3	sex	-0.027998535024139	0.0419901328214393	0.972389791327775	0.504907279812929	logistic	389089	1322	387767	0.893412049565933	0.321653914657058	937	`241` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
